Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-4937459,Apartments For sale in Green Plaza St.,"3,500,000 EGP",Smouha,3,2,155,2,Super Lux,Main Street,2005,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4937459-for-sale-alexandria-smouha-green-plaza-st/
EG-4154795,Apartments For sale in Park Plaza - Mimary,"5,899,000 EGP",Smouha,3,2,144,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4154795-for-sale-park-plaza-mimary/
EG-4154800,Apartments For sale in Park Plaza - Mimary,"12,308,000 EGP",Smouha,3,3,228,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4154800-for-sale-park-plaza-mimary/
EG-4170126,Apartments For sale in Park Plaza - Mimary,"8,955,000 EGP",Smouha,3,3,199,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4170126-for-sale-park-plaza-mimary/
EG-4128296,Apartments For sale in Park Plaza - Mimary,"6,220,000 EGP",Smouha,3,2,146,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4128296-for-sale-park-plaza-mimary/
EG-4154791,Apartments Extra super lux in Park Plaza - Mimary,"8,654,000 EGP",Smouha,3,2,200,3,Extra Super Lux,Golf Course,2021,Cash or Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4154791-for-sale-park-plaza-mimary/
EG-4137840,Apartments For sale in Park Plaza - Mimary,"12,200,000 EGP",Smouha,4,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4137840-for-sale-park-plaza-mimary/
EG-4137845,Apartments For sale in Park Plaza - Mimary,"6,105,000 EGP",Smouha,3,2,149,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4137845-for-sale-park-plaza-mimary/
EG-4153061,Apartments For sale in Park Plaza - Mimary,"12,308,000 EGP",Smouha,3,2,228,9,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4153061-for-sale-park-plaza-mimary/
EG-4170131,Apartments For sale,"12,800,000 EGP",Smouha,3,2,226,3,Super Lux,,2021,Cash or Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4170131-for-sale-park-plaza-mimary/
EG-4137843,Apartments For sale in Park Plaza - Mimary,"6,220,000 EGP",Smouha,3,2,146,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4137843-for-sale-park-plaza-mimary/
EG-4128307,,"12,688,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4128307-for-sale-park-plaza-mimary/
EG-4157253,Apartments For sale in Park Plaza - Mimary,"12,688,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4157253-for-sale-park-plaza-mimary/
EG-4119688,Apartments For sale in Park Plaza - Mimary,"7,750,000 EGP",Smouha,3,3,188,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4119688-for-sale-park-plaza-mimary/
EG-4128317,Apartments For sale in Park Plaza - Mimary,"12,200,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4128317-for-sale-park-plaza-mimary/
EG-4157249,Apartments For sale in Park Plaza - Mimary,"8,085,000 EGP",Smouha,3,3,188,9,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4157249-for-sale-park-plaza-mimary/
EG-4035593,Apartments For sale in Park Plaza Compound - Mimary,"8,698,000 EGP",Smouha,3,3,201,9,Extra Super Lux,,2021,Cash or Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4035593-for-sale-park-plaza-mimary/
EG-4119686,Apartments For sale in Park Plaza - Mimary,"7,268,000 EGP",Smouha,3,3,176,13,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4119686-for-sale-park-plaza-mimary/
EG-4143977,MURUJ ELMIMARY,"8,999,000 EGP",Smouha,3,2,191,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4143977-for-sale-park-plaza-mimary/
EG-4153053,Apartments For sale in Park Plaza - Mimary,"12,688,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4153053-for-sale-park-plaza-mimary/
EG-4153047,Apartments For sale in Park Plaza - Mimary,"8,085,000 EGP",Smouha,3,2,188,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4153047-for-sale-park-plaza-mimary/
EG-4740499,Apartments For sale in Mohammed Fawzi Moaz St.,"3,200,000 EGP",Smouha,2,1,110,8,Super Lux,Side Street,2006,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4740499-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4759735,شقة للبيع - gbسموحة ( خطوات من ميدان فيكتور عما نويل ),"4,800,000 EGP",Smouha,3,3,207,3,Super Lux,Main Street,2015,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4759735-for-sale-alexandria-smouha-victor-amanoiel-square/
EG-4190635,Apartments For sale in Park Plaza Compound - Mimary,"9,179,240 EGP",Smouha,3,3,204,3,Extra Super Lux,,2021,Cash or Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4190635-for-sale-park-plaza-mimary/
EG-4731220,Apartments For sale in Taqseem Al Qudah,"4,000,000 EGP",Smouha,3,2,200,10,Super Lux,Other,2000,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4731220-for-sale-alexandria-smouha-tqsym-lqdh/
EG-4729097,Apartments For sale in Mohammed Fawzi Moaz St.,"5,250,000 EGP",Smouha,3,3,210,9,Super Lux,Other,2018,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/4729097-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4737018,Apartments For sale in El-Nasr St.,"2,360,000 EGP",Smouha,3,1,150,8,Super Lux,Main Street,2008,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4737018-for-sale-alexandria-smouha-el-nasr-st/
EG-4128291,Apartments For sale in Park Plaza - Mimary,"5,900,000 EGP",Smouha,3,2,144,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4128291-for-sale-park-plaza-mimary/
EG-4088837,Apartments For sale in Park Plaza - Mimary,"7,775,000 EGP",Smouha,3,3,188,5,Extra Super Lux,,2021,Cash or Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4088837-for-sale-park-plaza-mimary/
EG-4909946,Apartments For sale in 14th of May St.,"2,500,000 EGP",Smouha,3,1,146,4,Semi Finished,Side Street,2010,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4909946-for-sale-alexandria-smouha-14th-of-may-st/
EG-4157233,Apartments For sale in Park Plaza - Mimary,"12,688,000 EGP",Smouha,3,2,226,11,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4157233-for-sale-park-plaza-mimary/
EG-4733965,شقة للبيع 184 م سموحه (كومباوند جارا),"5,160,000 EGP",Smouha,3,3,184,8,Semi Finished,Other,2026,Cash or Installments,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4733965-for-sale-alexandria-compounds-jara-residence-hepta/
EG-4729363,Apartment for sale - Smouha - area 240 full meters,"5,500,000 EGP",Smouha,3,2,240,11,Super Lux,Other,1997,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4729363-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4840668,Apartment for sale - Mourouj Compound - Smouha - area 149 full meters,"3,300,000 EGP",Smouha,3,2,149,7,Extra Super Lux,Other,2024,Installments,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4840668-for-sale-alexandria-smouha-Muruj/
EG-4764313,Apartments For sale in Valore Antoniadis Compound - El Ghonimy,"5,829,000 EGP",Smouha,3,2,174,11,Extra Super Lux,Side Street,2024,Cash or Installments,Broker,elshrooq international,https://aqarmap.com.eg/en/listing/4764313-for-sale-alexandria-compounds-valore-antoniadis-compound-el-ghonimy/
EG-4137837,Apartments For sale in Park Plaza - Mimary,"6,384,000 EGP",Smouha,3,3,149,3,Extra Super Lux,Side Street,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4137837-for-sale-park-plaza-mimary/
EG-4153053,Apartments For sale in Park Plaza - Mimary,"12,688,000 EGP",Smouha,3,3,226,3,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4153053-for-sale-park-plaza-mimary/
EG-4153047,Apartments For sale in Park Plaza - Mimary,"8,085,000 EGP",Smouha,3,2,188,5,Extra Super Lux,,2021,Installments,Broker,مجموعة شركات المعمارى للاستثمار العقارى والسياحى,https://aqarmap.com.eg/en/listing/4153047-for-sale-park-plaza-mimary/
EG-4633339,Apartments For sale in Green Plaza St.,"5,000,000 EGP",Smouha,3,2,150,4,Super Lux,Main Street,2024,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4633339-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-mrwj-hyts-lbrwn-llnsht/
EG-4776838,شقة للبيع 156م سموحة كومباوند جراند فيل - 3 غرف ريسبشن 3 قطع حمام - عدادات كاملة - شقة مرخصة مباني 2012 - تشطيب سوبر لوكس - الدور 2 و العمارة 8 ادوار - 2 اسانسير - السعر 3 مليون و 250 الف جنيه » لمزيد من التفاصيل وتحديد ميعاد للمعاينة أ/ محمد العطار: 01142071398 أو?تواصل واتساب: https://wa.me/201142071398 كود الوحدة: 124309,"3,250,000 EGP",Smouha,3,1,156,2,Extra Super Lux,Main Street,2012,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4776838-for-sale-alexandria-compounds-kmbwnd-jrnd-fyl/
EG-4837274,Apartments For sale in El-Nasr St.,"2,350,000 EGP",Smouha,3,1,120,9,Super Lux,,1911,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4837274-for-sale-alexandria-smouha-el-nasr-st/
EG-4974011,"Apartments For sale in New Smouha, ( Alex Start )","3,300,000 EGP",Smouha,3,2,161,8,Extra Super Lux,Main Street,2016,Cash,Broker,investa realestat,https://aqarmap.com.eg/en/listing/4974011-for-sale-alexandria-smouha-compounds-in-smouha-alex-startt/
EG-4879105,Apartments For sale in Zaki Ragab St.,"3,000,000 EGP",Smouha,3,1,120,13,Super Lux,Side Street,2013,Cash,Broker,محمد اسماعيل,https://aqarmap.com.eg/en/listing/4879105-for-sale-alexandria-smouha-zaki-ragab-st/
EG-4959185,شقه للبيع سموحه – سوليك بيتك في النادي – 225 م فيوهات مفتوحه علي النادي,"15,000,000 EGP",Smouha,3,2,225,3,Extra Super Lux,,2021,Cash,Broker,investa realestat,https://aqarmap.com.eg/en/listing/4959185-for-sale-alexandria-smouha-terrace-smouha-solik-group/
EG-5130361,Apartments For sale in Valore Antoniadis Compound - El Ghonimy,"4,150,000 EGP",Smouha,2,1,151,6,Semi Finished,Garden,2024,Cash or Installments,Private Owner,Alaa Mohamed,https://aqarmap.com.eg/en/listing/5130361-for-sale-alexandria-smouha-compounds-in-smouha-valore-antoniadis-compound-el-ghonimy/
EG-4867970,امتلك وحدتك 134م داخل كومبوند جكراندا سموحه امام حدائق انطونيادس,"6,264,500 EGP",Smouha,3,2,134,9,Semi Finished,,2027,Installments,Broker,Abozahra Developments,https://aqarmap.com.eg/en/listing/4867970-for-sale-alexandria-smouha-compounds-in-smouha-jacaranda-compound-abo-zahra/
EG-4919158,Apartments For sale in Taawenyat Smouha,"2,800,000 EGP",Smouha,2,1,96,5,Super Lux,Main Street,2025,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4919158-for-sale-alexandria-smouha-taawenyat-smouha/
EG-4765136,شقة للبيع 123 م سموحة (كومباوند مروج),"4,500,000 EGP",Smouha,2,2,123,2,Super Lux,Main Street,2025,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4765136-for-sale-Muruj/
EG-4729373,Apartments For sale in Victor Amanoiel Square,"3,500,000 EGP",Smouha,3,1,135,6,Super Lux,Main Street,2005,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4729373-for-sale-alexandria-smouha-victor-amanoiel-square/
EG-5175282,Apartments For sale in Mohammed Fawzi Moaz St.,"6,500,000 EGP",Smouha,2,1,130,3,Super Lux,Main Street,2027,Cash,Broker,Turkyre Realestate,https://aqarmap.com.eg/en/listing/5175282-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4863470,Apartments For sale in Mohammed Fawzi Moaz St.,"4,500,000 EGP",Smouha,3,2,192,9,Super Lux,Main Street,2014,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4863470-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-4813615,Apartment for sale - New Smouha (Smouha Start Compound),"1,850,000 EGP",Smouha,2,1,107,9,Semi Finished,Main Street,2016,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4813615-for-sale-alexandria-smouha-compounds-in-smouha-alex-startt/
EG-5140175,Apartments For sale in Muruj,"6,500,000 EGP",Smouha,2,2,149,2,Super Lux,Garden,2027,Installments,Broker,Turkyre Realestate,https://aqarmap.com.eg/en/listing/5140175-for-sale-alexandria-smouha-Muruj/
EG-4977051,Apartments For sale in El Mahmoudya Road,"1,400,000 EGP",Smouha,3,1,100,1,Super Lux,Other,2015,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4977051-for-sale-alexandria-smouha-el-mahmoudya-road/
EG-4725750,Apartment for sale in Smouha (Green Plaza),"3,300,000 EGP",Smouha,3,2,175,11,Super Lux,Other,2003,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4725750-for-sale-alexandria-smouha-el-nasr-st/
EG-5177013,Apartments For sale in Kamal El-Deen Salah St.,"15,000,000 EGP",Smouha,5,3,380,5,Super Lux,Main Street,2009,Cash,Broker,Turkyre Realestate,https://aqarmap.com.eg/en/listing/5177013-for-sale-alexandria-smouha-kamal-el-deen-salah-st/
EG-5178274,Apartments For sale in Grand Ville Compound - HYT,"3,600,000 EGP",Smouha,3,2,177,6,Super Lux,Corner,2009,Cash,Private Owner,walid,https://aqarmap.com.eg/en/listing/5178274-for-sale-alexandria-smouha-compounds-in-smouha-kmbwnd-jrnd-fyl/
EG-5174666,Apartments For sale in Albert Al Awal St.,"6,500,000 EGP",Smouha,2,2,130,2,Super Lux,Main Street,2027,Installments,Broker,Turkyre Realestate,https://aqarmap.com.eg/en/listing/5174666-for-sale-alexandria-smouha-albert-al-awal-st/
EG-5143418,شقه للبيع سموحه شارع ذكي رجب 181متر – معاها باكية جراج,"7,000,000 EGP",Smouha,3,2,181,10,Super Lux,Main Street,2005,Cash,Broker,investa realestat,https://aqarmap.com.eg/en/listing/5143418-for-sale-alexandria-smouha-zaki-ragab-st/
EG-4835101,Apartments For sale in Green Plaza St.,"1,975,000 EGP",Smouha,3,2,134,2,Without Finish,Main Street,2017,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4835101-for-sale-alexandria-smouha-green-plaza-st/
EG-5080155,استفيد بسعر الطرح الأول Else Were The One مساحات تبدأ من 130 م fully finished,"6,500,000 EGP",Smouha,2,1,130,4,Super Lux,Main Street,2024,Cash or Installments,Broker,Turkyre Realestate,https://aqarmap.com.eg/en/listing/5080155-for-sale-alexandria-smouha-mohammed-fawzi-moaz-st/
EG-5155379,Duplex for sale 270 m Smouha (Grand View),"14,000,000 EGP",Smouha,3,3,270,7,Extra Super Lux,Other,2020,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5155379-for-sale-alexandria-smouha-compounds-in-smouha-grand-view-complex-alexandria-for-investment/
EG-5134308,Apartments For sale in Jacaranda Compound - Abo Zahra,"4,700,000 EGP",Smouha,2,1,110,6,Semi Finished,,2027,Installments,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5134308-for-sale-alexandria-smouha-compounds-in-smouha-jacaranda-compound-abo-zahra/
EG-5170769,Apartments For sale in El-Nasr St.,"3,000,000 EGP",Smouha,3,1,135,5,Extra Super Lux,Other,2008,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5170769-for-sale-alexandria-smouha-el-nasr-st/
EG-5178343,Apartment for sale 210 m Smouha (Hilton St.),"3,600,000 EGP",Smouha,3,2,210,9,Super Lux,Other,2011,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5178343-for-sale-alexandria-smouha-al-haleton-st/
EG-5160939,Apartment for sale 164 m Smouha (Grand View),"7,060,000 EGP",Smouha,3,2,164,8,Lux,Other,2033,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5160939-for-sale-alexandria-smouha-compounds-in-smouha-grand-view-complex-alexandria-for-investment/
